,budget,company,genre,gross,name,score,votes,year
5347,10500000.0,Overnight Films,Action,26593646.0,Machete,6.6,173229,2010
5348,0.0,Vertigo Films,Drama,237301.0,Monsters,6.4,80354,2010
5349,150000000.0,Walt Disney Pictures,Action,63150991.0,The Sorcerer's Apprentice,6.1,133390,2010
5350,70000000.0,Twentieth Century Fox Film Corporation,Drama,52474616.0,Wall Street: Money Never Sleeps,6.2,88518,2010
5351,0.0,Cinema Service,Action,6460.0,The Man from Nowhere,7.8,48823,2010
5352,25000000.0,Screen Gems,Drama,80014842.0,Dear John,6.3,115712,2010
5353,60000000.0,Columbia Pictures,Drama,80574010.0,Eat Pray Love,5.7,69859,2010
5354,65000000.0,Warner Bros.,Comedy,100539043.0,Due Date,6.6,287021,2010
5355,0.0,Samuel Goldwyn Films,Action,1120914.0,Secretos Peligrosos,7.2,27033,2010
5356,25000000.0,Warner Bros.,Action,23580735.0,The Losers,6.4,78545,2010
5357,20000000.0,Overture Films,Horror,39123589.0,The Crazies,6.5,98210,2010
5358,8000000.0,Focus Features,Comedy,6350058.0,It's Kind of a Funny Story,7.1,116014,2010
5359,100000000.0,Universal Pictures,Comedy,148383780.0,Little Fockers,5.5,91634,2010
5360,2500000.0,This Is That Productions,Comedy,322157.0,Super,6.8,65689,2010
5361,0.0,Universal Pictures,Comedy,60974475.0,Get Him to the Greek,6.4,153864,2010
5362,0.0,Exclusive Films,Adventure,2701859.0,The Way Back,7.3,94377,2010
5363,20000000.0,Touchstone Pictures,Drama,62950384.0,The Last Song,5.9,66108,2010
5364,0.0,Egoli Tossell Film,Action,22554.0,Black Death,6.4,38417,2010
5365,0.0,Porchlight Films,Crime,1044039.0,Animal Kingdom,7.3,48461,2010
5366,0.0,Gato Negro Films,Comedy,10822.0,Elektra Luxx,5.1,6197,2010
5367,60000000.0,Constantin Film,Action,60128566.0,Resident Evil: Afterlife,5.9,143707,2010
5368,0.0,Menageatroz,Drama,5101237.0,Biutiful,7.5,74415,2010
5369,10000000.0,Universal Pictures,Horror,33583175.0,Devil,6.3,112284,2010
5370,19000000.0,Mandate Pictures,Comedy,27758465.0,The Switch,6.1,83839,2010
5371,45000000.0,R.P. Productions,Drama,15541549.0,The Ghost Writer,7.2,140059,2010
5372,150000000.0,Universal Pictures,Drama,61979680.0,The Wolfman,5.8,93175,2010
5373,0.0,Gaumont,Drama,98986.0,Last Night,6.6,41908,2010
5374,20000000.0,Screen Gems,Action,57744720.0,Takers,6.2,49828,2010
5375,47000000.0,Warner Bros.,Action,10539414.0,Jonah Hex,4.7,48504,2010
5376,0.0,Whenua Films,Comedy,255179.0,Boy,7.5,11504,2010
5377,35000000.0,CBS Films,Comedy,37490007.0,The Back-up Plan,5.3,43272,2010
5378,40000000.0,Columbia Pictures,Action,67061228.0,The Bounty Hunter,5.5,103868,2010
5379,10000000.0,River Road Entertainment,Biography,3571735.0,The Runaways,6.6,41586,2010
5380,0.0,The Weinstein Company,Comedy,466702.0,Submarine,7.3,72965,2010
5381,10000000.0,Rogue Pictures,Action,21371425.0,Skyline,4.4,78787,2010
5382,120000000.0,Columbia Pictures,Comedy,30212620.0,How Do You Know,5.4,37605,2010
5383,0.0,A Bigger Boat,Thriller,243390.0,Frozen,6.2,57244,2010
5384,7000000.0,Focus Features,Comedy,1768416.0,Somewhere,6.3,38036,2010
5385,20000000.0,Miramax,Drama,31177548.0,The Debt,6.9,57945,2010
5386,3200000.0,Olympus Pictures,Comedy,5790894.0,Beginners,7.2,78833,2010
5387,75000000.0,Lionsgate,Action,47059963.0,Killers,5.4,77029,2010
5388,0.0,Filmax Entertainment,Adventure,4430650.0,The Way,7.4,25187,2010
5389,30000000.0,Summit Entertainment,Adventure,53032453.0,Letters to Juliet,6.6,79868,2010
5390,5000000.0,Olympus Pictures,Drama,2229058.0,Rabbit Hole,7.0,42926,2010
5391,9500000.0,Millennium Films,Crime,120016.0,Trust,6.9,36805,2010
5392,0.0,Filmkameratene A/S,Drama,252652.0,Trollhunter,7.0,58841,2010
5393,52000000.0,EuropaCorp,Action,23979741.0,París en la Mira,6.5,102224,2010
5394,0.0,Paramount Pictures,Comedy,73026337.0,Dinner for Schmucks,5.9,84651,2010
5395,100000000.0,Universal Pictures,Action,35053660.0,Green Zone,6.8,116142,2010
5396,3500000.0,Focus Features,Comedy,20811365.0,The Kids Are All Right,7.1,115520,2010
5397,50000000.0,Warner Bros.,Drama,32746941.0,Hereafter,6.5,83345,2010
5398,28000000.0,Relativity Media,Action,24268828.0,The Spy Next Door,5.4,33070,2010
5399,20000000.0,Focus Features,Crime,35606376.0,The American,6.3,82995,2010
5400,8000000.0,Magic Light Pictures,Action,117190.0,Wild Target,6.9,31864,2010
5401,6000000.0,Sedic International,Action,802524.0,13 Assassins,7.6,54145,2010
5402,80000000.0,Warner Bros.,Animation,55675313.0,Legend of the Guardians: The Owls of Ga'Hoole,7.0,69624,2010
5403,22000000.0,River Road Entertainment,Biography,9528092.0,Fair Game,6.8,40837,2010
5404,37000000.0,Warner Bros.,Action,44875481.0,Cop Out,5.6,78157,2010
5405,30000000.0,Summit Entertainment,Drama,42400223.0,Step Up 3D,6.2,50180,2010
5406,23000000.0,Studio Ghibli,Animation,19202743.0,The Secret World of Arrietty,7.6,59799,2010
5407,20000000.0,Screen Gems,Comedy,42739347.0,Death at a Funeral,5.7,38627,2010
5408,25000000.0,Miramax,Fantasy,24042490.0,Don't Be Afraid of the Dark,5.6,42545,2010
5409,12000000.0,Dharma Productions,Adventure,4018695.0,My Name Is Khan,8.0,81130,2010
5410,32000000.0,Universal Pictures,Action,13794835.0,Repo Men,6.3,91561,2010
5411,20000000.0,Regency Enterprises,Adventure,36661504.0,Vampires Suck,3.5,41062,2010
5412,40000000.0,Bad Robot,Comedy,31011732.0,Morning Glory,6.5,62536,2010
5413,15000000.0,Not specified,Drama,4439063.0,The Company Men,6.8,38636,2010
5414,0.0,They Are Going to Kill Us Productions,Comedy,408719.0,I'm Still Here,6.2,17059,2010
5415,48000000.0,Twentieth Century Fox Film Corporation,Comedy,60022256.0,Tooth Fairy,5.0,33336,2010
5416,650000.0,Glass Eye Pix,Drama,18469.0,Stake Land,6.5,36801,2010
5417,0.0,Serendipity Point Films,Comedy,7502560.0,La versión de mi vida,7.3,22030,2010
5418,35000000.0,Walt Disney Pictures,Biography,59713955.0,Secretariat,7.2,22288,2010
5419,500000.0,Realitism Films,Comedy,98017.0,Rubber,5.8,28442,2010
5420,0.0,Ruby Films,Comedy,560101.0,Tamara Drewe,6.2,18147,2010
5421,22000000.0,Mediapro,Comedy,3247816.0,You Will Meet a Tall Dark Stranger,6.3,39014,2010
5422,0.0,Henan Film & TV Production Group Henan Film Studio,Action,205675.0,Ip Man 2,7.6,78917,2010
5423,13000000.0,Hero Entertainment,Crime,214966.0,The Killer Inside Me,6.1,30060,2010
5424,112000000.0,Twentieth Century Fox Film Corporation,Adventure,42779261.0,Gulliver's Travels,4.9,56336,2010
5425,25000000.0,Les Productions du Trésor,Comedy,206088.0,Little White Lies,7.1,20148,2010
5426,10000000.0,Broadway Video,Action,8460995.0,MacGruber,5.5,37743,2010
5427,3000000.0,Paramount Pictures,Horror,84752907.0,Paranormal Activity 2,5.7,87197,2010
5428,1800000.0,Strike Entertainment,Drama,41034350.0,El último exorcismo,5.6,43587,2010
5429,22000000.0,Millennium Films,Drama,1796024.0,Stone,5.4,36456,2010
5430,32000000.0,New Line Cinema,Comedy,17804299.0,Going the Distance,6.3,52508,2010
5431,7000000.0,"Last Picture Company, The",Comedy,382946.0,Hesher,7.1,46153,2010
5432,0.0,Mifilifilms,Drama,62985.0,Heartbeats,7.2,21449,2010
5433,8000000.0,Annapurna Productions,Drama,3669.0,Passion Play,5.0,7540,2010
5434,0.0,Tre Vänner Produktion AB,Action,188870.0,Easy Money,6.7,14513,2010
5435,4000000.0,The Weinstein Company,Comedy,53630.0,Dirty Girl,6.5,9432,2010
5436,12500000.0,Omega Entertainment,Biography,6783129.0,Conviction,7.2,37145,2010
5437,0.0,Globo Filmes,Action,100119.0,Elite Squad: The Enemy Within,8.1,70700,2010
5438,25000000.0,GK Films,Crime,6911.0,London Boulevard,6.2,42460,2010
5439,25000000.0,"American Film Company, The",Crime,11538204.0,The Conspirator,6.9,25030,2010
5440,0.0,Catfish Productions,Comedy,25517.0,Waiting for Forever,6.0,18609,2010
5441,20000000.0,Miramax,Comedy,277943.0,The Tempest,5.4,6589,2010
5442,7000000.0,Scott Free Productions,Comedy,7455447.0,Cyrus,6.3,31320,2010
5443,80000000.0,Warner Bros.,Animation,100246011.0,Yogi Bear,4.6,17533,2010
5444,15000000.0,Screen Gems,Drama,20218921.0,Country Strong,6.3,15478,2010
5445,0.0,Baby Cow Productions,Comedy,2014922.0,The Trip,7.0,18884,2010
5446,500000.0,Stacey Testro International,Comedy,48430.0,The Perfect Host,6.8,21832,2010
5447,0.0,Chromewood Productions,Sci-Fi,56129.0,Beyond the Black Rainbow,6.0,7662,2010
5448,10000000.0,Ealing Studios,Comedy,4833.0,Burke and Hare,6.2,17228,2010
5449,0.0,Evenstar Films,Drama,977600.0,Meek's Cutoff,6.6,9252,2010
5450,0.0,Desperate Pictures,Comedy,116478.0,Kaboom,5.7,11100,2010
5451,0.0,Danmarks Radio (DR),Drama,1008098.0,In a Better World,7.7,34566,2010
5452,25000000.0,Aramid Entertainment Fund,Biography,134904.0,Love Ranch,5.7,2558,2010
5453,7200000.0,Audley Films,Biography,1094798.0,Made in Dagenham,7.2,11904,2010
5454,4500000.0,10th Hole Productions,Comedy,103280.0,The Romantics,5.1,10547,2010
5455,0.0,Gaumont,Action,181591.0,Twelve,5.7,11139,2010
5456,0.0,Tornasol Films,Comedy,40029.0,The Last Circus,6.6,11108,2010
5457,5000000.0,Temple Hill Entertainment,Comedy,2711210.0,Everything Must Go,6.4,43290,2010
5458,45000000.0,Rogue,Action,5664251.0,The Warrior's Way,6.3,23178,2010
5459,25000000.0,Rogue,Horror,14637490.0,My Soul to Take,4.8,17312,2010
5460,31000000.0,CBS Films,Drama,11854694.0,Extraordinary Measures,6.5,14980,2010
5461,0.0,Lionsgate,Drama,37721949.0,For Colored Girls,6.0,6359,2010
5462,800000.0,ArieScope Pictures,Comedy,62000.0,Hatchet II,5.5,10103,2010
5463,50000000.0,Twentieth Century Fox Film Corporation,Comedy,33644788.0,Marmaduke,4.2,12104,2010
5464,0.0,Quad Productions,Comedy,504030.0,Heartbreaker,6.8,22456,2010
5465,0.0,Paper Street Films,Comedy,215576.0,Happythankyoumoreplease,6.8,27342,2010
5466,0.0,Haos Film,Drama,23787.0,La vida según Attenberg,6.2,4798,2010
5467,0.0,Secret Handshake Entertainment,Comedy,85789.0,A Little Help,5.7,2787,2010
5468,0.0,AXN,Drama,558342.0,Even the Rain,7.5,10681,2010
5469,0.0,Hughes House Film,Thriller,20960.0,Red Hill,6.4,7518,2010
5470,0.0,Sidus FNH-Benex Cinema Fund 1,Drama,149757.0,The Housemaid,6.5,7482,2010
5471,20000000.0,Hyde Park Films,Action,1183354.0,Dylan Dog: Dead of Night,5.1,13559,2010
5472,0.0,MK2 Productions,Drama,1337384.0,Certified Copy,7.3,16271,2010
5473,15000000.0,An Olive Branch Productions,Biography,1039869.0,Casino Jack,6.2,15443,2010
5474,0.0,Bollywood Hollywood Production,Action,1602466.0,Kites: Más allá de las fronteras,6.1,10542,2010
5475,0.0,Hugo Productions,Drama,7691700.0,La llave de Sarah,7.5,13938,2010
5476,12000000.0,Company Films,Comedy,101882.0,Henry's Crime,6.0,16513,2010
5477,0.0,Samuel Goldwyn Films,Drama,152857.0,Welcome to the Rileys,7.0,21126,2010
5478,0.0,Access Motion Pictures,Biography,693181.0,Frankie & Alice,6.5,4201,2010
5479,0.0,Asmik Ace Entertainment,Drama,13068.0,Norwegian Wood,6.4,9497,2010
5480,85000000.0,CD2 Films,Action,43585753.0,Cats & Dogs: The Revenge of Kitty Galore,4.3,11161,2010
5481,35000000.0,Summit Entertainment,Comedy,17596256.0,Furry Vengeance,3.8,13245,2010
5482,0.0,Kick the Machine,Comedy,183605.0,Uncle Boonmee Who Can Recall His Past Lives,6.6,10329,2010
5483,0.0,Prime Focus,Comedy,1017335.0,Guzaarish,7.5,13312,2010
5484,0.0,Thin Man Films,Comedy,3205706.0,Another Year,7.3,24862,2010
5485,10000000.0,Herrick Entertainment,Horror,22197.0,Vanishing on 7th Street,4.9,22864,2010
5486,65000.0,Tiny Ponies,Comedy,389804.0,Tiny Furniture,6.2,12702,2010
5487,20000000.0,Lions Gate Family Entertainment,Animation,25077977.0,Alpha and Omega,5.3,11636,2010
5488,125000000.0,Warner Bros.,Adventure,381011219.0,Harry Potter and the Deathly Hallows: Part 2,8.1,608969,2011
5489,163000000.0,Universal Pictures,Action,100240551.0,Cowboys & Aliens,6.0,182868,2011
5490,250000000.0,Walt Disney Pictures,Action,241071802.0,Pirates of the Caribbean: On Stranger Tides,6.6,408968,2011
5491,15000000.0,FilmDistrict,Crime,35060689.0,Drive,7.8,472901,2011
5492,25000000.0,DreamWorks,Drama,169708112.0,The Help,8.1,351321,2011
5493,50000000.0,Carousel Productions (II),Comedy,84351197.0,"Crazy, Stupid, Love.",7.4,404694,2011
5494,90000000.0,Columbia Pictures,Crime,102515793.0,The Girl with the Dragon Tattoo,7.8,356094,2011
5495,0.0,StudioCanal,Drama,24149393.0,El espía que sabía demasiado,7.1,160451,2011
5496,32500000.0,Universal Pictures,Comedy,169106725.0,Bridesmaids,6.8,232190,2011
5497,82000000.0,Warner Bros.,Action,36392502.0,Sucker Punch,6.1,207858,2011
5498,150000000.0,Paramount Pictures,Action,181030624.0,Thor,7.0,585830,2011
5499,0.0,Quad Productions,Biography,13182281.0,The Intouchables,8.6,579143,2011
5500,140000000.0,Paramount Pictures,Action,176654505.0,Captain America: The First Avenger,6.9,563504,2011
5501,25000000.0,Lionsgate,Drama,13657115.0,Warrior,8.2,365224,2011
5502,160000000.0,Twentieth Century Fox Film Corporation,Action,146408305.0,X-Men: First Class,7.8,561501,2011
5503,200000000.0,Warner Bros.,Action,116601172.0,Green Lantern,5.6,235591,2011
5504,27000000.0,Relativity Media,Mystery,79249455.0,Limitless,7.4,454361,2011
5505,75000000.0,Relativity Media,Action,83504017.0,Immortals,6.0,144952,2011
5506,50000000.0,Paramount Pictures,Mystery,127004179.0,Super 8,7.0,303656,2011
5507,93000000.0,Twentieth Century Fox Film Corporation,Action,176760185.0,Rise of the Planet of the Apes,7.6,439105,2011
5508,60000000.0,Screen Gems,Action,29136626.0,Priest,5.7,102144,2011
5509,195000000.0,Paramount Pictures,Action,352390543.0,Transformers: Dark of the Moon,6.3,345669,2011
5510,40000000.0,Regency Enterprises,Action,37520095.0,In Time,6.7,324606,2011
5511,50000000.0,Twentieth Century Fox Film Corporation,Comedy,75624550.0,We Bought a Zoo,7.1,118916,2011
5512,17000000.0,Mediapro,Comedy,56816662.0,Midnight in Paris,7.7,327869,2011
5513,32000000.0,Summit Entertainment,Mystery,54712227.0,Source Code,7.5,414859,2011
5514,145000000.0,Paramount Pictures,Action,209397903.0,Mission: Impossible - Ghost Protocol,7.4,388730,2011
5515,80000000.0,Columbia Pictures,Comedy,103028109.0,Just Go with It,6.4,185840,2011
5516,40000000.0,Lionsgate,Crime,58009200.0,The Lincoln Lawyer,7.3,184728,2011
5517,35000000.0,New Line Cinema,Comedy,117538559.0,Horrible Bosses,6.9,375032,2011
5518,60000000.0,DreamWorks,Action,55100437.0,I Am Number Four,6.1,205616,2011
5519,6500000.0,See-Saw Films,Drama,4000304.0,Shame,7.2,158515,2011
5520,40000000.0,Dimension Films,Horror,38180928.0,Scream 4,6.2,110371,2011
5521,35000000.0,Screen Gems,Comedy,55802754.0,Friends with Benefits,6.6,292555,2011
5522,20000000.0,Columbia Pictures,Comedy,100292856.0,Bad Teacher,5.7,169725,2011
5523,150000000.0,Paramount Pictures,Adventure,73864507.0,Hugo,7.5,264187,2011
5524,1000000.0,Snoot Entertainment,Horror,18474268.0,You're Next,6.5,70259,2011
5525,50000000.0,Columbia Pictures,Biography,75605492.0,Moneyball,7.6,302465,2011
5526,15000000.0,Focus Features,Drama,13843771.0,One Day,7.0,116446,2011
5527,0.0,No Trace Camping,Comedy,4168144.0,Goon,6.8,75386,2011
5528,25000000.0,Paramount Pictures,Comedy,70662220.0,No Strings Attached,6.2,181844,2011
5529,110000000.0,Summit Entertainment,Adventure,281287133.0,The Twilight Saga: Breaking Dawn - Part 1,4.9,193280,2011
5530,7000000.0,BBC Films,Drama,1738692.0,We Need to Talk About Kevin,7.5,108592,2011
5531,125000000.0,Warner Bros.,Action,186848418.0,Sherlock Holmes: A Game of Shadows,7.5,365008,2011
5532,7400000.0,Zentropa Entertainments,Drama,3029870.0,Melancolía,7.1,140218,2011
5533,125000000.0,Universal Pictures,Action,209837675.0,Fast Five,7.3,307369,2011
5534,30000000.0,Focus Features,Action,40259119.0,Hanna,6.8,166517,2011
5535,50200000.0,Universal Pictures,Romance,62495645.0,The Adjustment Bureau,7.1,211918,2011
5536,13000000.0,Blue Haze Entertainment,Drama,3185812.0,La piel que habito,7.6,112125,2011
5537,25000000.0,Open Road Films (II),Action,51580136.0,The Grey,6.8,214403,2011
5538,110000000.0,DreamWorks,Action,85468508.0,Real Steel,7.1,268336,2011
5539,135000000.0,Paramount Pictures,Animation,123477607.0,Rango,7.2,198267,2011
5540,6000000.0,Code Red,Drama,4106.0,The Good Doctor,5.6,5532,2011
5541,38000000.0,Morgan Creek Productions,Horror,16928670.0,The Thing,6.2,102345,2011
5542,90000000.0,Millennium Films,Action,21295021.0,Conan the Barbarian,5.2,85864,2011
5543,32000000.0,Cottonwood Pictures,Drama,13303319.0,The Tree of Life,6.8,146243,2011
5544,20000000.0,Fox Searchlight Pictures,Comedy,82584160.0,The Descendants,7.3,213733,2011
5545,40000000.0,Universal Pictures,Adventure,37412945.0,Paul,7.0,205426,2011
5546,52000000.0,Universal Pictures,Comedy,37081475.0,The Change-Up,6.3,144130,2011
5547,60000000.0,Warner Bros.,Drama,75658097.0,Contagion,6.6,189798,2011
5548,500000.0,Asghar Farhadi Productions,Drama,7098492.0,A Separation,8.4,170427,2011
5549,24000000.0,Paramount Pictures,Comedy,51802742.0,Footloose,5.9,40132,2011
5550,35000000.0,Lionsgate,Action,28087155.0,Abduction,5.1,68380,2011
5551,11000000.0,Voltage Pictures,Crime,1987762.0,Killer Joe,6.7,63334,2011
5552,18000000.0,Enticing Entertainment,Biography,43853424.0,Soul Surfer,7.1,38348,2011
5553,75000000.0,Summit Entertainment,Action,20377913.0,The Three Musketeers,5.8,93671,2011
5554,8000000.0,Summit Entertainment,Comedy,35014192.0,50/50,7.7,285675,2011
5555,36000000.0,New Line Cinema,Comedy,45060734.0,Hall Pass,5.9,108256,2011
5556,0.0,Screen Australia,Drama,37710.0,Sleeping Beauty,5.3,27413,2011
5557,80000000.0,Warner Bros.,Comedy,254464305.0,The Hangover Part II,6.5,402097,2011
5558,200000000.0,Walt Disney Pictures,Animation,191452396.0,Cars 2,6.2,116477,2011
5559,1100000.0,Pt. Merantau Films,Action,4105123.0,The Raid: Redemption,7.6,160867,2011
5560,0.0,Focus Features,Drama,11242660.0,Jane Eyre,7.4,69029,2011
5561,135000000.0,Columbia Pictures,Animation,77591831.0,The Adventures of Tintin,7.4,188070,2011
5562,40000000.0,EuropaCorp,Action,36665854.0,Colombiana,6.4,81197,2011
5563,49900000.0,Universal Pictures,Adventure,21596445.0,Your Highness,5.6,89047,2011
5564,66000000.0,DreamWorks,Drama,79884879.0,War Horse,7.2,125204,2011
5565,0.0,Recorded Picture Company (RPC),Biography,5702083.0,A Dangerous Method,6.5,86882,2011
5566,45000000.0,Universal Pictures,Action,8305970.0,Johnny English Reborn,6.3,95736,2011
5567,40000000.0,CBS Films,Action,29121498.0,The Mechanic,6.6,131571,2011
5568,12500000.0,Columbia Pictures,Drama,40962534.0,The Ides of March,7.1,198569,2011
5569,15000000.0,Studio 37,Comedy,44671682.0,The Artist,7.9,202820,2011
5570,35000000.0,Imagine Entertainment,Biography,37306030.0,J. Edgar,6.6,108929,2011
5571,70000000.0,Columbia Pictures,Action,83552429.0,Battle Los Angeles,5.8,160672,2011
5572,0.0,Goldcrest Pictures,Drama,1429260.0,The Art of Getting By,6.6,49820,2011
5573,3500000.0,Before The Door Pictures,Drama,5354039.0,Margin Call,7.1,99567,2011
5574,30000000.0,DreamWorks,Comedy,18298649.0,Fright Night,6.4,89412,2011
5575,90000000.0,Twentieth Century Fox Animation,Animation,143619809.0,Rio,6.9,177152,2011
5576,0.0,Yellow Bird,Crime,1196752.0,Headhunters,7.6,85380,2011
5577,110000000.0,Columbia Pictures,Animation,142614158.0,The Smurfs,5.5,71925,2011
5578,250000.0,Paramount Vantage,Drama,3413908.0,Like Crazy,6.7,51491,2011
5579,13000000.0,StudioCanal,Action,1024175.0,Attack the Block,6.6,87579,2011
5580,5000000.0,Hydraulx,Drama,1729969.0,Take Shelter,7.4,76102,2011
5581,30000000.0,Dark Castle Entertainment,Action,63686397.0,Unknown,6.9,221649,2011
5582,17000000.0,CBS Films,Drama,27865571.0,Beastly,5.6,68242,2011
5583,40000000.0,New Line Cinema,Horror,42587643.0,Final Destination 5,5.9,89887,2011
5584,0.0,The Weinstein Company,Biography,14600347.0,My Week with Marilyn,7.0,75373,2011
5585,150000000.0,DreamWorks Animation,Animation,165249063.0,Kung Fu Panda 2,7.3,203107,2011
5586,4000000.0,"Harvey Boys, The",Action,1104682.0,Red State,6.2,56365,2011
5587,100000.0,Artists Public Domain,Drama,1316074.0,Another Earth,7.0,78957,2011
5588,57000000.0,Columbia Pictures,Action,51774002.0,Ghost Rider: Spirit of Vengeance,4.3,94617,2011
5589,42000000.0,Warner Bros.,Fantasy,37662162.0,Red Riding Hood,5.4,96451,2011
5590,16000000.0,Screen Gems,Drama,37300107.0,The Roommate,4.9,30941,2011
5591,38000000.0,Fox 2000 Pictures,Drama,58709717.0,Water for Elephants,6.9,100146,2011
5592,0.0,Twentieth Century Fox Film Corporation,Comedy,30538669.0,The Sitter,5.7,62890,2011
5593,23000000.0,Relativity Media,Action,18942396.0,Agentes Secretos,5.8,75489,2011
5594,20000000.0,Regency Enterprises,Comedy,14008193.0,What's Your Number?,6.1,63448,2011
5595,0.0,BBC Films,Drama,2959.0,Perfect Sense,7.1,46538,2011
5596,25000000.0,Screen Gems,Action,10324441.0,Straw Dogs,5.8,28710,2011
5597,23000000.0,Rogue Pictures,Comedy,6923891.0,Take Me Home Tonight,6.3,46068,2011
5598,75000000.0,Universal Pictures,Action,78046570.0,Tower Heist,6.2,116459,2011
5599,50000000.0,Summit Entertainment,Action,10706786.0,Drive Angry,5.4,85499,2011
5600,10000000.0,Blueprint Pictures,Comedy,46412041.0,The Best Exotic Marigold Hotel,7.3,80051,2011
5601,0.0,Six Entertainment Company,Horror,122890.0,The Human Centipede II (Full Sequence),3.9,29249,2011
5602,55000000.0,Cliffjack Motion Pictures,Drama,21283440.0,Dream House,6.0,54803,2011
5603,56000000.0,New Line Cinema,Comedy,54544638.0,New Year's Eve,5.7,70914,2011
5604,30000000.0,Universal Pictures,Comedy,35608245.0,Larry Crowne,6.1,53606,2011
5605,70000000.0,Omnilab Media,Action,25124986.0,Killer Elite,6.5,111398,2011
5606,37000000.0,New Line Cinema,Drama,33047633.0,The Rite,6.0,80181,2011
5607,27000000.0,Dimension Films,Action,38538188.0,Spy Kids 4: All the Time in the World,3.6,17340,2011
5608,0.0,Anchor Bay Films,Comedy,203373.0,10 Years,6.1,20229,2011
5609,20000000.0,Fox 2000 Pictures,Adventure,23186769.0,Princesa por accidente,5.8,35684,2011
5610,0.0,Film4,Comedy,36000.0,The Inbetweeners Movie,6.8,68128,2011
5611,6000000.0,Reprisal Films,Comedy,5359774.0,The Guard,7.3,69465,2011
5612,40000000.0,Warner Bros.,Adventure,31847881.0,Extremely Loud & Incredibly Close,6.9,87522,2011
5613,0.0,Corsan,Biography,1357042.0,The Devil's Double,7.1,56126,2011
5614,35000000.0,Alcon Entertainment,Comedy,39046489.0,Something Borrowed,5.9,51026,2011
5615,0.0,Fox Searchlight Pictures,Drama,2981638.0,Martha Marcy May Marlene,6.9,42844,2011
5616,45000000.0,GK Films,Comedy,13100042.0,The Rum Diary,6.2,90562,2011
5617,13000000.0,Pathé,Biography,30017992.0,The Iron Lady,6.4,88841,2011
5618,25000000.0,SBS Productions,Comedy,2547047.0,¿Sabes quién viene?,7.2,103437,2011
5619,750000.0,Dark Sky Films,Horror,77501.0,The Innkeepers,5.5,29002,2011
5620,70000000.0,Universal Pictures,Comedy,48475290.0,The Dilemma,5.3,45768,2011
5621,28000000.0,Columbia Pictures,Action,37053924.0,30 minutos o menos,6.1,82495,2011
5622,120000000.0,Columbia Pictures,Action,98780042.0,The Green Hornet,5.8,142094,2011
5623,35000000.0,Millennium Films,Crime,16816.0,Trespass,5.3,36771,2011
5624,45000000.0,Walt Disney Pictures,Adventure,88631237.0,The Muppets,7.1,78440,2011
5625,30000000.0,Summit Entertainment,Action,21426805.0,The Darkest Hour,4.9,51758,2011
5626,40000000.0,Atlas Entertainment,Action,24827228.0,Season of the Witch,5.4,80353,2011
5627,36000000.0,Touchstone Pictures,Animation,99967670.0,Gnomeo & Juliet,6.0,45274,2011
5628,12000000.0,Anchor Bay Films,Biography,1187711.0,Kill the Irishman,7.1,37684,2011
5629,0.0,"Bureau, The",Drama,455459.0,Weekend,7.7,22381,2011
5630,15000000.0,Semtex Films,Drama,583455.0,W.E.,6.2,10495,2011
5631,5000000.0,Mandalay Vision,Biography,9203192.0,Bernie,6.8,49922,2011
5632,25000000.0,Focus Features,Action,19490041.0,The Eagle,6.2,57242,2011
5633,30000000.0,Relativity Media,Action,538690.0,Machine Gun Preacher,6.8,56603,2011
5634,2000000.0,Elle Driver,Drama,12555230.0,Silent House,5.3,19546,2011
5635,79000000.0,Columbia Pictures,Comedy,74158157.0,Jack and Jill,3.4,65046,2011
5636,17000000.0,Endgame Entertainment,Action,41081.0,Seeking Justice,6.2,40833,2011
5637,0.0,Michael De Luca Productions,Comedy,70931.0,Butter,6.2,18293,2011
5638,130000000.0,DreamWorks Animation,Animation,149260504.0,Puss in Boots,6.7,122582,2011
5639,12000000.0,Paramount Pictures,Comedy,16311571.0,Young Adult,6.3,68120,2011
5640,0.0,Informant Media,Comedy,1800000.0,Hysteria,6.7,27231,2011
5641,0.0,Hermetof Pictures,Drama,756452.0,Coriolanus,6.2,28230,2011
5642,0.0,Paper Street Films,Drama,71177.0,Detachment,7.7,63058,2011
5643,63000000.0,Universal Pictures,Animation,108085305.0,Hop,5.5,26043,2011
5644,25000000.0,Incentive Filmed Entertainment,Horror,18872522.0,Shark Night 3D,4.0,21890,2011
5645,37000000.0,Alcon Entertainment,Drama,72286779.0,Dolphin Tale,6.9,19114,2011
5646,0.0,Indigo Film,Comedy,142242.0,This Must Be the Place,6.7,28083,2011
5647,80000000.0,Columbia Pictures,Comedy,80360843.0,Zookeeper,5.2,48201,2011
5648,21000000.0,Summit Entertainment,Drama,970816.0,The Beaver,6.7,42609,2011
5649,0.0,Warp X,Crime,26297.0,Kill List,6.4,29136,2011
5650,55000000.0,Twentieth Century Fox Film Corporation,Comedy,68224452.0,Mr. Popper's Penguins,6.0,73019,2011
5651,30000000.0,Columbia Pictures,Drama,4463292.0,Anonymous,6.9,36079,2011
5652,94000000.0,Beijing New Picture Film Co.,Drama,9213.0,The Flowers of War,7.6,41876,2011
5653,3000000.0,Instinctive Film,Drama,22000.0,Aislados,5.8,31955,2011
5654,12000000.0,Lightstream Entertainment,Crime,969239.0,Rampart,5.8,20869,2011
